CORP,INVE,MUNI,INFL,GOVE,BANK,HIGH,LONG,MORT,PREF,INTE,SHOR,ULTR,d_USD3M,d_EUR3M,d_USD1W,d_EUR1W,CE_dummy
903.5567,351.0549,15.4427,172.4213,-445.75919,6.1168,607.07343,119.9596,96.7885,89.4975,-139.5031,257.521,-298.08139,-0.014749999999999985,-1.40000000000029e-4,0.0062500000000000056,0.0017099999999999893,1
284.91879,1070.6169400000001,82.7492,92.5841,-108.603,-4.791,-305.7337,47.6072,27.93,84.7527,198.35989,175.7023,-107.3338,-0.006120000000000014,-0.0015699999999999603,-0.006750000000000006,0.003290000000000015,1
355.6618,313.0072,-94.7657,120.0561,-406.14929,7.975,83.0828,-140.3129,23.7483,30.5229,-75.0486,146.8036,116.2441,0.009250000000000036,-1.4999999999998348e-4,-0.0025000000000000022,-0.006000000000000005,1
841.73151,663.88507,44.2239,77.2492,58.6412,14.2702,689.29419,-97.1742,15.8354,48.607,214.71539,255.0654,114.1873,-0.02238000000000001,0.002429999999999932,-0.007499999999999993,-4.2999999999993044e-4,1
384.45889,85.3391,35.334,133.8548,-237.49271,6.5342,357.84641,136.814,34.611,81.1717,207.60201,341.51971,-504.1618,0.017249999999999988,-0.0041399999999999215,0.007620000000000002,0.0014299999999999313,1
1084.60303,1010.92499,-73.3489,109.0051,-425.53329,13.5086,461.67499,52.6325,235.4061,126.7317,317.31079,486.8558,-490.78201,0.0048799999999999955,0.003569999999999962,0.0011299999999999921,-4.2999999999993044e-4,1
28.3784,321.1994,24.4859,105.725,-165.8613,37.0988,-1.9646,-199.0605,92.6722,67.7543,196.9893,169.6474,3.3111,-0.014999999999999986,0.004290000000000016,-0.005379999999999996,-0.004430000000000045,1
577.33337,963.84119,-82.5173,161.4581,194.4519,26.2729,209.55231,-234.75349,10.481,77.4129,339.5687,409.15039,144.3625,0.010250000000000009,0.002850000000000019,-0.0015000000000000013,0.015430000000000055,1
855.77258,945.92133,49.3361,236.5481,-503.1384,2.2359,255.9765,-309.16919,16.8686,23.0221,-15.5235,171.0428,-6.9059,1.1999999999995348e-4,0.0012900000000000134,-0.0036199999999999982,0.0021399999999999197,1
-298.2735,853.02582,116.644,210.30901,327.8266,-81.348,-399.603,-162.7924,-147.0439,-3.7822,680.12341,342.63861000000003,-14.2903,-0.0017499999999999738,0.003429999999999933,-6.300000000000056e-4,-0.0040000000000000036,1
-398.6618,463.55759,85.9573,-8.4483,-339.2749,-90.3012,-623.27338,-339.71741,-75.5768,-18.961,140.83,286.92361,-116.1379,-0.0015000000000000013,-0.005569999999999964,0.007000000000000006,-2.8999999999990145e-4,1
-188.5425,883.8562,35.0262,85.4967,231.789,-71.6581,-347.9209,-77.7284,10.7256,-7.554,45.5496,27.8588,266.2489,0.0015000000000000013,-0.00943000000000005,-7.500000000000007e-4,0.0010000000000000009,1
428.42639,2057.97412,48.3703,126.1691,825.83209,-2.2438,222.8414,-180.0118,5.103,17.4665,308.89279,289.32431,788.0545,7.499999999999729e-4,-0.0017199999999999438,0.0037500000000000033,-0.0044200000000000905,1
125.8138,1814.02905,19.0094,92.6205,730.04669,-69.3267,25.2752,178.07381,80.11,14.8061,373.34149,216.7585,159.79021,-0.0011199999999999821,0.005859999999999976,-0.004250000000000004,0.0012800000000000589,1
-684.42828,703.91302,63.8546,8.7982,526.591,17.6388,-240.8676,-152.11639,64.5601,14.6127,182.6039,205.3398,442.75351,0.0012500000000000011,0.004569999999999963,-0.0050000000000000044,5.699999999999594e-4,1
-133.3154,1333.96899,63.1734,58.6541,485.263,42.9186,-358.75259,106.3499,38.6622,15.2403,374.02631,224.30659,90.2613,-0.013130000000000003,-0.0030000000000000027,0.0036300000000000082,-0.010000000000000009,1
504.255,1311.75305,47.8903,158.85561,229.13589,44.7036,161.93291,6.3067,11.8299,55.3283,237.20731,389.7724,141.8278,0.008879999999999999,-0.00270999999999999,-8.800000000000058e-4,-0.0011399999999999189,1
420.01511,798.99048,75.433,91.4791,22.3717,33.152,234.88161,42.8765,5.367,45.0239,207.5179,258.2421,114.4619,-0.012879999999999975,-0.00814999999999999,-0.003369999999999998,1.3999999999991797e-4,1
-447.5593,756.77911,33.2629,191.0025,-101.3206,35.3876,-590.87927,96.1239,56.6035,39.1874,87.9876,170.0789,-87.4291,-0.005870000000000014,0.0028600000000000847,8.699999999999958e-4,-0.0022799999999999487,1
-233.65891,526.17798,33.0654,32.6882,28.6017,-41.2142,-408.32819,133.4406,27.2931,29.6702,-0.5014,-63.3289,75.2653,-0.0020000000000000018,-0.003430000000000044,-0.003249999999999989,0.003429999999999933,1
-2025.87097,-68.0115,36.6058,2.2491,421.3504,-89.5693,-1380.16101,675.33759,26.1615,31.7784,-253.3367,165.0352,-160.43629,-0.002129999999999993,0.004569999999999963,0.01063,-0.004289999999999905,1
-1628.698,557.7229,36.1016,-214.4231,326.3157,-20.6859,-1725.38403,283.7283,37.7205,-5.2105,-45.6552,242.5309,4.8219,-7.500000000000007e-4,-0.0018500000000000183,-0.01125000000000001,0.01156999999999997,1
-626.77063,-285.00659,-76.2472,32.5793,-345.03049,-217.979,-639.5329,-126.3293,149.4538,-78.0386,-272.28699,160.31171,-205.8956,0.0025000000000000022,7.100000000000994e-4,0.0027500000000000024,-8.599999999999719e-4,1
-699.76367,-26.6489,-107.5863,90.4419,502.55099,-108.3189,-603.0816,24.7748,12.6275,-21.4246,-20.7795,299.15039,-102.3123,0.008250000000000007,0.0017199999999999438,0.003250000000000003,-0.008140000000000036,1
119.9666,372.91919,19.5741,-6.4008,93.2039,-28.6324,-51.8516,87.5614,31.1393,31.217,208.62421,179.229,-123.3348,-0.015370000000000023,0.0034199999999999786,-0.005379999999999996,-8.599999999999719e-4,1
568.0636,1216.13306,53.9444,114.4922,285.55841,-8.7102,218.0666,49.0345,93.7013,123.4346,136.0356,557.01019,53.163,0.0025000000000000022,-0.0032799999999999496,0.005749999999999991,-0.0024200000000000887,1
-269.6431,977.73779,109.3659,47.9052,85.9419,17.4067,-377.1264,181.45,430.6926,45.7587,317.44629,288.1937,-174.73779,0.004750000000000004,0.0050000000000000044,-0.002119999999999997,8.500000000000174e-4,1
817.92371,601.09027,99.2107,-530.33508,334.47141,51.8778,590.60889,515.61719,17.1128,92.21,503.2738,-222.6593,-79.2836,0.008750000000000008,-0.008140000000000036,-0.007379999999999998,-7.099999999999884e-4,1
1127.62,2704.40894,71.881,308.82709,1162.48706,130.8396,687.57098,1033.26501,-9.1671,101.0175,375.83551,518.71698,359.09509,-3.7999999999999146e-4,-0.008000000000000007,-0.0037500000000000033,0.011709999999999998,1
2131.0061,1628.276,32.382,59.912,109.121,50.347,976.91669,-192.3159,0.9398,119.6784,514.86902,471.4451,212.65511,-0.013250000000000012,-8.599999999999719e-4,0.0038799999999999946,-0.010569999999999968,1
1207.12695,129.0778,114.9509,22.3356,-101.4207,50.8839,1169.12598,106.682,-121.1275,114.6319,-101.1232,-77.7775,36.2254,0.009500000000000008,0.0020000000000000018,0.0027500000000000024,-0.0040000000000000036,1
1016.87799,1222.599,102.3438,18.8242,289.69629,48.2271,348.29471,-7.3136,38.9568,91.9661,567.49341,-520.65601,117.581,-2.500000000000002e-4,0.006000000000000005,-1.2999999999999123e-4,0,1
350.64139,1376.67896,118.1602,75.6183,-224.22301,30.5674,282.23639,-18.0188,820.23798,91.7905,6.8505,134.76801,-17.3179,-0.009000000000000008,7.099999999999884e-4,-0.003500000000000003,2.9000000000001247e-4,1
681.10358,1243.28894,45.8195,26.5985,323.94699,44.5208,249.89301,90.8221,60.5309,35.2739,589.69012,381.06961,46.1589,0.0036299999999999943,-0.0030000000000000027,-8.699999999999958e-4,0.0050000000000000044,1
152.2206,599.82312,19.3655,10.154,26.9448,8.735,11.3642,26.829,10.806,118.5421,141.4425,127.026,82.2912,0.004750000000000004,-0.004569999999999963,0.001999999999999988,0.010709999999999997,1
324.7793,983.08392,57.1857,-47.5451,-69.7315,21.9282,218.71899,253.7251,390.98792,87.8051,282.15991,-65.6595,-167.64149,0.008000000000000007,-0.00270999999999999,-3.7999999999999146e-4,-2.80000000000058e-4,1
-188.84599,435.211,-201.8548,61.8997,-283.5578,15.3126,-374.1304,151.10831,167.0213,-13.6629,270.0795,-563.65979,-35.8159,-0.006750000000000006,8.499999999999064e-4,0.003379999999999994,-0.010719999999999952,1
195.7005,1705.01697,188.6033,64.6458,341.15189,15.2672,-74.2971,1045.59595,16.218,32.5366,-178.1046,144.4119,-125.2058,-0.012380000000000002,-0.0030000000000000027,0.0016200000000000103,-0.0024300000000000432,1
581.43323,1057.38794,57.6968,62.4669,51.9191,4.4607,131.4507,-32.8349,17.5174,-10.4853,349.92059,249.0401,-47.8908,6.299999999999917e-4,-0.008000000000000007,-7.500000000000007e-4,0.0012900000000000134,1
-266.0708,265.35971,36.6145,106.9231,51.3575,-3.0206,-260.9126,-1.2099,13.4935,3.3395,9.7183,172.44389,74.106,-0.009749999999999981,0.004430000000000045,0.005879999999999996,1.40000000000029e-4,1
475.70529,755.44928,19.6399,55.6018,179.49699,10.9417,99.0121,195.91251,5.2765,1.6751,182.9375,283.0834,17.9588,0.0071199999999999875,0.0027200000000000557,-0.0031300000000000078,7.199999999999429e-4,1
85.9537,703.60602,36.3302,68.5334,-26.6908,-11.8584,-147.4752,385.46729,44.8265,-28.9501,-338.96149,31.0465,-0.9535,-0.006619999999999987,0.013429999999999942,0.004880000000000009,-0.006579999999999919,1
-564.68219,122.9761,50.5937,104.3357,-427.69901,2.4574,-725.14642,367.05051,48.3065,24.5863,-471.3317,174.3692,-358.79669,0.005619999999999986,-0.01100000000000001,-0.00563000000000001,7.199999999999429e-4,1
554.30267,945.66522,-26.9605,126.1742,10.3683,-45.598,156.9286,13.0263,170.2928,35.2811,221.8116,231.83389,-11.6692,0.0017500000000000016,0.00385000000000002,0,0.0010000000000000009,1
-868.17963,582.82379,56.4719,42.6854,74.7143,-84.605,-1058.94299,88.6194,22.1196,13.8641,-120.0563,115.4899,-22.574,0.005750000000000005,-8.500000000000174e-4,-2.500000000000002e-4,-5.699999999999594e-4,1
-792.92432,1090.87097,-69.3394,70.955,276.9501,-159.65511,-1113.86401,71.5989,328.88541,1.6066,140.7187,95.3334,9.7441,-0.009000000000000008,-0.0027199999999999447,-0.008749999999999994,1.40000000000029e-4,1
-1713.37695,-423.99991,39.696,10.9504,79.2054,-51.6125,-849.26428,-141.2686,5.2094,-53.2018,-494.38629,338.66101,-33.1215,0.0011299999999999921,0.0048599999999999755,0.005750000000000005,-0.0017099999999999893,1
-1034.04797,474.0329,14.3647,64.2025,-31.4043,-68.9911,-1342.42102,-30.7224,72.294,-24.8863,-199.9397,269.5444,9.2743,0,-0.0040000000000000036,0.005629999999999996,7.099999999999884e-4,1
-820.42822,5.0765,-34.7019,33.5922,-191.83141,-25.8793,-762.47772,-43.4577,310.39999,-38.858,169.09351,-159.605,-167.9938,0.00137000000000001,-1.40000000000029e-4,-0.0015000000000000013,-0.0010000000000000009,1
-1062.91504,-1773.78296,16.6403,86.0137,-110.2654,51.9559,679.4115,-632.11987,78.2865,-54.0664,277.29501,246.6331,-44.3634,0.004379999999999995,-0.005580000000000029,7.500000000000007e-4,2.9000000000001247e-4,1
802.37091,763.9093,127.3742,227.7567,583.26978,80.5257,960.06079,194.16,12.1815,80.3412,225.2187,14.8787,184.45081,0.004620000000000013,2.9000000000001247e-4,-8.800000000000058e-4,0.011849999999999916,1
2614.17993,1002.23798,150.8824,135.34039,-298.79471,13.3175,1823.81299,-58.1336,50.8203,123.7832,535.07037,294.5621,13.5485,0.007500000000000007,-0.00985999999999998,-0.0013699999999999962,-2.7999999999994696e-4,1
1812.078,159.11099,132.507,155.4875,-1389.78198,2.182,1003.74103,-439.39679,22.032,9.6015,-213.4597,73.2175,-178.92619,-0.019250000000000017,0.00829000000000002,0.0026199999999999973,-0.01200000000000001,1
491.6282,70.0582,163.3716,111.1949,-868.34857,115.262,183.55811,-353.82681,330.06,-14.2634,-37.1959,-122.3646,-4.9717,-0.0071199999999999875,-0.0018599999999999728,-0.002250000000000002,-0.0018599999999999728,1
1646.27905,923.62451,191.27440000000001,155.8412,-766.71112,51.6494,1149.02405,-5.0233,41.4372,123.8916,6.2336,-69.4294,-239.2626,-8.800000000000197e-4,-0.0030000000000000027,-6.199999999999956e-4,5.699999999999594e-4,1
-1256.93005,-974.7522,87.0785,-147.3353,-588.07147,15.4578,-486.6001,-116.4503,258.86401,68.9391,-462.72961,57.1763,-298.42719,0.008629999999999999,0.004569999999999963,0.004619999999999999,0.0027199999999999447,1
-1413.3669400000001,-592.47009,210.25841,51.5994,-563.75787,24.3704,-1032.63501,-70.1082,5.3059,31.4755,-638.16827,-68.345,-89.0894,0.007370000000000015,0.0040000000000000036,-0.0051199999999999996,0.007140000000000035,1
1104.22498,1658.16101,50.7548,49.2275,219.3519,24.3927,369.51721,131.35941,12.9562,214.86459,620.41333,295.59399,-61.461,0.0010000000000000009,-0.005709999999999993,0.003250000000000003,8.599999999999719e-4,1
457.30551,1389.97595,178.62891,104.9868,-132.9662,39.7912,142.0071,108.7893,444.7374,199.1859,232.96719,12.5165,102.8823,-0.0016200000000000103,-0.0011400000000000299,-0.0038799999999999946,-0.012579999999999925,1
1571.06897,1028.97302,98.7969,-71.3834,-128.89549,6.5545,893.96149,-49.5782,17.1945,54.9608,286.09409,86.9761,59.24,0.010620000000000018,-0.00658000000000003,0.0012499999999999872,2.9000000000001247e-4,1
1451.76794,1796.52405,124.7319,84.8631,59.5038,11.0016,569.99219,-204.47479,495.405,47.843,642.48169,285.0925,-40.8778,-0.0072500000000000064,8.600000000000829e-4,8.800000000000058e-4,0.004289999999999905,1
1031.80505,403.42941,143.02440000000001,-6.0852,-1043.75305,32.0185,142.1299,-120.8045,1.205,43.2868,-322.10199,363.37219,-215.63139,-0.011119999999999991,0.0021399999999999197,0,-9.999999999998899e-4,1
648.19421,854.1283,32.5448,163.6781,-333.3779,50.8719,438.33771,-16.847,104.1183,32.7731,27.2056,245.1346,59.2059,-0.006130000000000024,5.800000000000249e-4,-0.0016299999999999926,-0.0021500000000000963,1
944.45721,611.1748,124.3606,97.7106,-223.7874,8.8158,759.03778,118.7866,12.0797,38.9418,34.9686,58.436,-316.75211,0.025750000000000023,-0.005429999999999935,-0.0061200000000000004,0.0014300000000000423,1
126.8282,530.86072,58.9387,30.3492,139.7606,15.5901,-13.077,-181.80589,12.0797,51.5869,114.265,694.0752,-210.12399,7.500000000000007e-4,0.003849999999999909,-1.300000000000051e-4,0.00829000000000002,1
-936.09949,503.94321,33.1364,34.0228,106.3871,-8.8221,-943.94562,-18.5846,69.899,24.1877,7.1342,104.0758,46.0533,-0.007620000000000016,-0.0010000000000000009,-0.002119999999999997,7.099999999999884e-4,1
172.80479,1082.70801,180.2832,304.38989,89.7497,42.8249,-97.3621,694.76349,18.6615,32.7628,54.3635,-401.64401,113.5723,0.002250000000000002,-0.006279999999999952,0.0028699999999999976,0,1
684.07031,224.4323,65.8245,164.15891,-390.3736,55.434,439.33499,356.4425,-192.3772,124.7903,-45.1029,270.18271,-67.4171,0.004370000000000013,0.0011400000000000299,0.005129999999999996,-4.3000000000004146e-4,1
477.1969,1442.77795,51.9811,399.43439,83.4205,42.1284,407.09909,48.0466,2.704,35.979,77.7946,720.54401,60.565,-0.0015000000000000013,0.0020000000000000018,0.002369999999999997,-8.500000000000174e-4,1
167.8152,736.99548,35.6182,97.863,298.10281,33.6303,504.63229,264.51709,5.085,70.2975,289.3815,-56.5635,62.4165,-0.005120000000000013,-0.005709999999999993,1.300000000000051e-4,0.0025700000000000722,1
-694.34003,140.2149,98.6138,114.5424,69.5798,39.8963,-111.0967,148.1252,12.0401,26.4401,56.2885,88.8749,-124.5121,5.000000000000004e-4,0.0012799999999999478,-0.008249999999999993,-0.0024300000000000432,1
-1822.25696,-289.3616,179.2567,-50.982,-92.9932,47.0595,-546.02222,132.0121,290.634,67.1353,15.6003,85.6782,11.3537,0.0041200000000000125,-0.015569999999999973,0.011499999999999996,-0.0012900000000000134,1
-692.8916,-61.3655,95.7867,37.2674,-63.2429,15.7822,36.8879,-36.5322,37.828,42.2429,99.7081,97.7177,-14.2346,-0.013500000000000012,-0.0038599999999999746,-0.0072500000000000064,-0.008709999999999996,1
-630.90021,523.53137,85.85,69.9932,-233.548,51.7423,-646.07159,89.8444,104.5516,66.6238,-122.732,229.0513,-56.0078,0.0027500000000000024,0.006859999999999977,-0.0011299999999999921,0.003709999999999991,1
-352.28751,1268.47998,108.7909,144.51801,118.1014,11.3569,-488.3862,85.8978,166.0596,40.7402,125.6324,124.843,141.81239,0.017130000000000006,-4.3000000000004146e-4,0.0025000000000000022,-0.0020000000000000018,1
659.78918,-3.1173,230.776,65.1367,-371.33649,25.7473,548.79498,46.0891,-358.18799,79.8989,-105.473,291.22672,-76.8833,0.002250000000000002,-0.0032799999999999496,6.299999999999917e-4,4.3000000000004146e-4,1
-479.2438,-162.8042,30.0485,91.2066,-320.11639,44.7005,-82.4503,-11.8214,-11.71,40.4915,65.459,51.2193,-19.8118,-0.0028800000000000214,8.500000000000174e-4,-2.500000000000002e-4,0.007719999999999949,1
-617.51349,-395.7579,93.6663,47.1992,-324.6962,4.5257,-316.71829,86.7882,-55.722,59.3027,-716.96759,268.6232,-232.7384,0.00913,0,-0.004750000000000004,0.0010000000000000009,1
184.6443,67.9571,95.2674,91.7501,-114.9287,40.1606,21.0176,-289.21109,102.358,-25.3262,241.1631,83.1208,151.4445,-0.006749999999999978,-0.004709999999999992,0.004620000000000013,0,1
1250.07898,2132.55396,189.4518,98.7772,277.7803,18.781,678.67151,361.0563,294.46799,10.1567,461.85309,599.79138,-12.4755,0.012869999999999993,-8.600000000000829e-4,-8.700000000000097e-4,-0.01871999999999996,1
507.4071,1357.50696,114.2115,109.7996,193.8045,-1.6,186.10361,205.14149,96.4129,36.5197,319.6897,352.86801,-10.099,-0.01086999999999999,0.010290000000000021,-0.002250000000000002,0.0021400000000000308,1
-323.4537,1094.48206,132.5777,90.7612,440.7262,22.5931,-411.06799,62.8388,30.8783,53.4392,190.97411,479.61249,-44.4459,0.013749999999999984,0.0017099999999999893,0.004369999999999999,-5.700000000000705e-4,1
-1398.28796,-342.45801,119.1045,425.70709,-227.9736,127.0471,-554.17871,48.1175,29.3845,-0.4566,36.2388,122.62,-476.10779,-0.016630000000000006,-7.099999999999884e-4,-0.0049999999999999906,0.01815,0
41.8589,178.14439,146.09509,70.5289,-825.97461,231.7632,102.4308,-203.089,5.0511,3.6435,360.5033,188.8499,92.3605,-3.6999999999998145e-4,0.0031400000000000317,0.005629999999999996,-0.008429999999999938,0
753.47858,1314.69897,246.7719,186.5921,-172.9136,197.0619,286.38181,-153.6165,-42.3903,42.9372,215.0887,90.4941,269.16791,-0.0028799999999999937,-0.007280000000000064,0,-0.003290000000000015,0
427.11789,1154.52795,249.2654,302.69669,-318.97491,296.26999,191.9659,-223.7049,7.7235,25.2282,297.93439,304.2359,216.4841,-0.009250000000000008,-4.2999999999993044e-4,-8.800000000000058e-4,0.003430000000000044,0
242.6212,1.0407,68.1397,169.7135,-815.3728,125.0305,166.39661,-502.17761,7.9598,6.6776,73.8166,-170.2876,-44.4624,-3.700000000000092e-4,-0.0037200000000000566,1.300000000000051e-4,-0.0021400000000000308,0
-595.883,407.05701,15.2839,235.03419,59.3101,25.7332,-163.34039,-1.1961,159.327,-61.5424,396.89551,181.82291,-121.2654,1.2000000000000899e-4,0.006149999999999989,-0.003250000000000003,0.006569999999999965,0
-425.2998,2066.37012,129.3035,151.7368,-679.2674,70.0378,-834.59888,-34.9058,1195.75,-97.585,-428.05539,747.63599,108.9455,0.009250000000000008,0.005570000000000075,0.0027500000000000024,0,0
1488.93005,2747.58496,91.923,322.79819,-143.4554,61.4604,109.4477,118.1241,476.39209,39.6184,750.12793,602.0141,-112.9615,0.007499999999999979,0.006429999999999936,-0.0037500000000000033,-0.004290000000000016,0
-667.3056,715.33142,174.34579,180.9993,-1.5739,140.35271,326.82059,99.6132,100.5864,52.5234,-18.5169,-85.0601,165.1906,-0.015619999999999995,-4.2999999999993044e-4,3.700000000000092e-4,-4.2999999999993044e-4,0
-485.3472,3219.48291,153.4666,168.9399,171.17529,57.5386,-403.2955,-256.16461,51.2665,35.493,194.25169,-344.48819,253.39391,-0.002250000000000002,-0.0024300000000000432,0.0023799999999999932,-0.0024199999999999777,0
-605.96692,1332.35901,225.8018,77.8917,590.87689,117.6731,-598.72717,242.03191,-136.60069,24.7569,535.66498,210.2215,41.1896,2.500000000000002e-4,0.0017099999999999893,-0.0020000000000000018,0.006569999999999965,0
286.9313,-479.22119,156.6355,161.4198,-180.7912,96.9661,849.20587,14.7969,-189.4761,35.0272,26.6726,98.3074,18.86,-0.0012500000000000011,0.0022900000000000142,0.0020000000000000018,-4.3000000000004146e-4,0
705.5412,1790.01001,232.73959,66.0221,-22.5911,59.3263,200.6179,67.0037,31.1781,12.2058,306.5105,284.75421,169.93469,-0.004629999999999995,0.003569999999999962,-0.0036299999999999943,-0.0038599999999999746,0
486.79449,630.6825,70.8192,248.4503,-642.34058,-4.1658,119.862,-458.1539,19.448,37.1296,100.689,227.5759,-37.5361,-0.0025000000000000022,0.0030000000000000027,0.0011299999999999921,-0.005859999999999976,0
-1069.15906,-44.2325,182.75211,80.7609,-396.3515,0.3114,-842.91779,53.8101,52.245,20.2027,-137.2074,422.95609,-71.122,-0.0023699999999999832,-0.005289999999999906,-0.0012500000000000011,-5.700000000000705e-4,0
-816.63147,1073.35095,165.7888,253.6208,232.2215,-30.0632,-863.64337,266.112,55.904,8.0469,321.5983,179.83701,-48.8476,0.005619999999999986,0.0047199999999999465,-0.005249999999999991,0.0018600000000000838,0
-245.6857,1406.98706,174.44031,137.0206,448.90671,18.1009,-402.87711,8.9781,51.0054,-59.1472,332.7536,485.38309,-122.2642,-0.007000000000000006,0.0038599999999999746,0.008120000000000002,-8.600000000000829e-4,0
1410.40601,1105.60596,130.05569,156.0607,81.3305,-136.56281,1137.67896,61.6789,150.9919,-35.5914,125.7757,139.13341,-142.74969,-0.006500000000000006,-0.0015800000000000258,-0.008000000000000007,-0.0011399999999999189,0
-642.36627,-960.05798,37.3555,77.6668,-225.4937,-26.4297,407.1861,56.0048,33.8188,-83.0119,87.2337,-339.9798,-53.0745,-0.003119999999999984,-1.3999999999991797e-4,0.0016300000000000064,0.0011399999999999189,0
261.33939,1371.50098,129.44569,107.6807,419.19189,92.4442,122.7434,99.6815,53.578,26.5337,492.56381,163.53889,165.8222,-0.006379999999999997,1.3999999999991797e-4,-0.010250000000000009,7.200000000000539e-4,0
1821.17896,1449.00305,131.2274,-27.9239,26.919,127.6335,1057.86304,-82.1215,15.453,-1.0642,572.31128,399.77899,114.2096,-0.003250000000000003,-0.00270999999999999,0.0018700000000000105,-4.3000000000004146e-4,0
121.2263,221.6528,41.3953,-57.883,6.3144,79.8081,396.5426,-261.67059,4.7385,-35.1737,416.3671,220.8893,86.646,0.0028799999999999937,-0.012139999999999929,0.009999999999999995,0.0010000000000000009,0
114.8874,726.84009,89.0086,72.058,166.0018,187.6738,360.95349,197.1732,-5.5044,-30.0745,371.53699,186.2883,177.8902,-0.0025000000000000022,8.500000000000174e-4,6.300000000000056e-4,0.0017099999999999893,0
514.93622,1044.401,122.7819,148.12959,-43.9843,138.1096,202.3775,16.5438,10.9045,21.3707,132.23129,439.51331,112.4632,-0.0017500000000000016,0.0030000000000000027,-0.006500000000000006,-0.0018499999999999073,0
-440.3457,-428.49911,146.11,167.4007,-821.8009,104.4695,133.1703,-664.3313,112.6714,12.4886,0.5149,103.7738,105.1449,0.004500000000000004,0.016429999999999945,-0.007500000000000007,0,0
-368.6044,1466.177,154.07339,357.17941,2.9569,81.5984,-505.84698,251.70151,105.8865,0.1264,175.0305,291.3136,39.3188,0.007120000000000015,-0.006140000000000034,0.0037500000000000033,5.699999999999594e-4,0
-1062.96704,738.69061,172.0813,161.3282,-404.203,108.1514,-1286.35999,-335.57349,170.127,-61.5103,355.96121,91.2325,182.62061,-0.0016200000000000103,-0.002429999999999932,0.0051199999999999996,0.0012799999999999478,0
-917.13049,-418.36371,162.5448,417.79639,-29.4835,47.5265,397.91989,88.6971,3.6545,-92.6285,-192.6796,148.9223,48.8403,-0.003250000000000003,-0.003709999999999991,-0.0038699999999999984,0.0038600000000000856,0
167.96021,158.81039,117.0548,65.8003,-209.38,59.025,100.6351,-363.78561,0.9085,-123.7853,82.7945,229.2413,81.7876,-0.0038799999999999946,-2.9000000000001247e-4,0.004619999999999999,-2.9000000000001247e-4,0
-907.47632,45.5139,16.7624,187.59171,-231.67439,42.8578,-191.3204,-475.6041,349.31049,-98.2955,187.8894,389.55609,14.0304,-0.005120000000000013,0.003290000000000015,-0.004869999999999999,4.2999999999993044e-4,0
-875.79053,-83.7709,-136.161,308.41779,-539.12421,39.4109,-578.48572,-470.98471,110.5473,-74.667,-67.6206,75.9104,-1.8542,-0.007249999999999979,-5.700000000000705e-4,1.1999999999999511e-4,-0.0015699999999999603,0
-1171.802,-771.05511,-99.9288,54.1865,16.5922,42.862,44.5891,7.6983,15.607,-49.6984,-92.7814,128.7375,52.8311,9.999999999999731e-4,-0.0035799999999999166,-0.003249999999999989,1.40000000000029e-4,0
80.0496,251.396,-42.632,158.97031,-47.2112,30.0427,-51.7939,-79.0495,20.8036,-48.283,-89.2583,295.49841,-39.5466,-0.0071299999999999975,0.0015799999999999148,0.005249999999999991,0.0015799999999999148,0
599.90039,109.2154,-82.886,206.67461,20.2155,28.9722,325.77161,68.1905,7.689,-43.2563,-483.08881,263.5332,104.2727,2.500000000000002e-4,0.0031400000000000317,0.0013800000000000062,0,0
-1647.49304,173.9781,-40.5729,192.6859,126.82,9.8233,-1190.52502,-68.4649,23.4078,-59.3968,146.2771,188.06171,-14.3209,0.01200000000000001,-0.003430000000000044,3.6999999999999533e-4,-1.4999999999998348e-4,0
744.15833,1326.43799,30.3913,71.6317,478.0278,-50.5096,509.55911,123.1135,89.1647,-123.962,126.5307,755.33258,-73.8947,0.002250000000000002,-0.004289999999999905,0.0025000000000000022,-0.00270999999999999,0
231.8611,-12.2191,91.1555,193.3101,-577.58783,-32.7313,-31.1756,67.4402,167.21381,-86.8112,-376.405,41.7887,-158.1579,7.500000000000007e-4,0.0015799999999999148,-0.009120000000000003,0.0018599999999999728,0
743.7019,1801.75305,51.2647,340.1185,684.13458,51.614,393.7709,380.41611,125.0469,-91.5412,216.01801,-487.37091,-21.9719,-0.0021200000000000108,0.0010000000000000009,0.00537,4.2000000000008697e-4,0
1172.92297,683.29889,5.4686,249.27631,81.8014,34.3872,912.55823,26.1515,-34.9016,4.2234,302.7998,303.18509,69.4574,-0.004129999999999995,5.700000000000705e-4,-0.0027500000000000024,0,0
801.9845,-349.96078,110.5958,-737.32031,465.6188,-51.126,306.207,303.83151,-188.951,-19.8507,402.99051,194.7244,79.5322,-8.700000000000097e-4,-1.4999999999998348e-4,-0.0016199999999999964,-0.0025700000000000722,0
14.71,143.3024,48.7922,43.7047,462.36191,10.8654,-272.38669,260.9035,3.7929,14.4031,108.6411,245.77229,-37.2343,0.010370000000000018,2.8999999999990145e-4,0.005750000000000005,0.0011500000000000954,0
-1632.87097,-404.42191,45.9389,259.12369,-223.524,-6.1717,-1107.12097,-14.1518,1.1902,36.8116,-1387.28699,152.6265,54.6595,-0.018250000000000016,0.0010000000000000009,-0.0040000000000000036,-0.0015800000000000258,0
-2059.37598,-969.02899,28.7822,43.2668,214.6779,27.0656,-828.28198,350.75549,70.2225,26.5894,-888.56799,273.008,310.93631,0.00988,0.0017099999999999893,0.0017500000000000016,5.800000000000249e-4,0
